ValoresRms,TimeStamp,EPOCH
0.943,07/07/2020 16:29:11.900,1594150151900
0.960,07/07/2020 16:29:12.400,1594150152400
0.952,07/07/2020 16:29:12.900,1594150152900
0.964,07/07/2020 16:29:13.400,1594150153400
0.951,07/07/2020 16:29:13.900,1594150153900
0.994,07/07/2020 16:29:14.400,1594150154400
0.986,07/07/2020 16:29:14.900,1594150154900
0.985,07/07/2020 16:29:15.400,1594150155400
0.999,07/07/2020 16:29:15.900,1594150155900
1.001,07/07/2020 16:29:16.401,1594150156401
0.987,07/07/2020 16:29:16.901,1594150156901
1.004,07/07/2020 16:29:17.401,1594150157401
0.997,07/07/2020 16:29:17.901,1594150157901
1.010,07/07/2020 16:29:18.401,1594150158401
1.000,07/07/2020 16:29:18.901,1594150158901
0.988,07/07/2020 16:29:19.401,1594150159401
0.991,07/07/2020 16:29:19.901,1594150159901
0.993,07/07/2020 16:29:20.401,1594150160401
1.019,07/07/2020 16:29:20.902,1594150160902
0.977,07/07/2020 16:29:21.402,1594150161402
0.982,07/07/2020 16:29:21.902,1594150161902
0.977,07/07/2020 16:29:22.402,1594150162402
0.980,07/07/2020 16:29:22.902,1594150162902
1.027,07/07/2020 16:29:23.402,1594150163402
0.984,07/07/2020 16:29:23.902,1594150163902
0.985,07/07/2020 16:29:24.402,1594150164402
0.980,07/07/2020 16:29:24.902,1594150164902
1.010,07/07/2020 16:29:25.402,1594150165402
0.943,07/07/2020 16:29:25.903,1594150165903
0.939,07/07/2020 16:29:26.403,1594150166403
0.949,07/07/2020 16:29:26.903,1594150166903
0.951,07/07/2020 16:29:27.403,1594150167403
0.960,07/07/2020 16:29:27.903,1594150167903
0.967,07/07/2020 16:29:28.403,1594150168403
0.950,07/07/2020 16:29:28.903,1594150168903
0.955,07/07/2020 16:29:29.403,1594150169403
0.955,07/07/2020 16:29:29.903,1594150169903
0.965,07/07/2020 16:29:30.404,1594150170404
0.937,07/07/2020 16:29:30.904,1594150170904
0.945,07/07/2020 16:29:31.404,1594150171404
0.951,07/07/2020 16:29:31.904,1594150171904
0.934,07/07/2020 16:29:32.404,1594150172404
0.959,07/07/2020 16:29:32.904,1594150172904
0.942,07/07/2020 16:29:33.404,1594150173404
0.977,07/07/2020 16:29:33.904,1594150173904
0.973,07/07/2020 16:29:34.404,1594150174404
0.943,07/07/2020 16:29:34.904,1594150174904
0.962,07/07/2020 16:29:35.405,1594150175405
0.961,07/07/2020 16:29:35.905,1594150175905
0.941,07/07/2020 16:29:36.405,1594150176405
0.962,07/07/2020 16:29:36.905,1594150176905
0.949,07/07/2020 16:29:37.405,1594150177405
0.975,07/07/2020 16:29:37.905,1594150177905
0.960,07/07/2020 16:29:38.405,1594150178405
0.976,07/07/2020 16:29:38.905,1594150178905
0.949,07/07/2020 16:29:39.405,1594150179405
0.948,07/07/2020 16:29:39.906,1594150179906
0.985,07/07/2020 16:29:40.406,1594150180406
0.948,07/07/2020 16:29:40.906,1594150180906
0.979,07/07/2020 16:29:41.406,1594150181406
0.956,07/07/2020 16:29:41.906,1594150181906
0.998,07/07/2020 16:29:42.406,1594150182406
0.966,07/07/2020 16:29:42.906,1594150182906
1.007,07/07/2020 16:29:43.406,1594150183406
1.001,07/07/2020 16:29:43.906,1594150183906
0.996,07/07/2020 16:29:44.407,1594150184407
1.022,07/07/2020 16:29:44.907,1594150184907
0.988,07/07/2020 16:29:45.407,1594150185407
1.009,07/07/2020 16:29:45.907,1594150185907
1.030,07/07/2020 16:29:46.407,1594150186407
1.008,07/07/2020 16:29:46.907,1594150186907
1.038,07/07/2020 16:29:47.407,1594150187407
1.021,07/07/2020 16:29:47.907,1594150187907
1.008,07/07/2020 16:29:48.407,1594150188407
1.009,07/07/2020 16:29:48.907,1594150188907
1.010,07/07/2020 16:29:49.408,1594150189408
1.023,07/07/2020 16:29:49.908,1594150189908
0.998,07/07/2020 16:29:50.408,1594150190408
1.007,07/07/2020 16:29:50.908,1594150190908
1.001,07/07/2020 16:29:51.408,1594150191408
1.002,07/07/2020 16:29:51.908,1594150191908
0.995,07/07/2020 16:29:52.408,1594150192408
0.999,07/07/2020 16:29:52.908,1594150192908
1.005,07/07/2020 16:29:53.408,1594150193408
0.974,07/07/2020 16:29:53.909,1594150193909
1.014,07/07/2020 16:29:54.409,1594150194409
1.040,07/07/2020 16:29:54.909,1594150194909
1.010,07/07/2020 16:29:55.409,1594150195409
1.002,07/07/2020 16:29:55.909,1594150195909
1.004,07/07/2020 16:29:56.409,1594150196409
1.002,07/07/2020 16:29:56.909,1594150196909
0.995,07/07/2020 16:29:57.409,1594150197409
0.984,07/07/2020 16:29:57.909,1594150197909
1.015,07/07/2020 16:29:58.409,1594150198409
1.002,07/07/2020 16:29:58.910,1594150198910
1.002,07/07/2020 16:29:59.410,1594150199410
1.060,07/07/2020 16:29:59.910,1594150199910
1.030,07/07/2020 16:30:00.410,1594150200410
1.072,07/07/2020 16:30:00.910,1594150200910
1.046,07/07/2020 16:30:01.410,1594150201410
1.104,07/07/2020 16:30:01.910,1594150201910
1.025,07/07/2020 16:30:02.410,1594150202410
1.059,07/07/2020 16:30:02.910,1594150202910
1.054,07/07/2020 16:30:03.411,1594150203411
1.066,07/07/2020 16:30:03.911,1594150203911
1.038,07/07/2020 16:30:04.411,1594150204411
1.091,07/07/2020 16:30:04.911,1594150204911
1.059,07/07/2020 16:30:05.411,1594150205411
1.086,07/07/2020 16:30:05.911,1594150205911
1.049,07/07/2020 16:30:06.411,1594150206411
1.057,07/07/2020 16:30:06.911,1594150206911
1.034,07/07/2020 16:30:07.411,1594150207411
1.008,07/07/2020 16:30:07.911,1594150207911
1.016,07/07/2020 16:30:08.412,1594150208412
1.017,07/07/2020 16:30:08.912,1594150208912
1.047,07/07/2020 16:30:09.412,1594150209412
1.018,07/07/2020 16:30:09.912,1594150209912
0.995,07/07/2020 16:30:10.412,1594150210412
1.002,07/07/2020 16:30:10.912,1594150210912
0.997,07/07/2020 16:30:11.412,1594150211412
1.043,07/07/2020 16:30:11.912,1594150211912
1.007,07/07/2020 16:30:12.412,1594150212412
1.015,07/07/2020 16:30:12.913,1594150212913
1.018,07/07/2020 16:30:13.413,1594150213413
1.025,07/07/2020 16:30:13.913,1594150213913
1.015,07/07/2020 16:30:14.413,1594150214413
1.009,07/07/2020 16:30:14.913,1594150214913
1.015,07/07/2020 16:30:15.413,1594150215413
0.981,07/07/2020 16:30:15.913,1594150215913
0.989,07/07/2020 16:30:16.413,1594150216413
0.982,07/07/2020 16:30:16.913,1594150216913
1.051,07/07/2020 16:30:17.414,1594150217414
1.041,07/07/2020 16:30:17.914,1594150217914
1.002,07/07/2020 16:30:18.414,1594150218414
1.018,07/07/2020 16:30:18.914,1594150218914
1.029,07/07/2020 16:30:19.414,1594150219414
1.015,07/07/2020 16:30:19.914,1594150219914
1.018,07/07/2020 16:30:20.414,1594150220414
1.011,07/07/2020 16:30:20.914,1594150220914
1.022,07/07/2020 16:30:21.414,1594150221414
1.005,07/07/2020 16:30:21.914,1594150221914
1.025,07/07/2020 16:30:22.415,1594150222415
0.995,07/07/2020 16:30:22.915,1594150222915
1.031,07/07/2020 16:30:23.415,1594150223415
0.998,07/07/2020 16:30:23.915,1594150223915
1.009,07/07/2020 16:30:24.415,1594150224415
1.010,07/07/2020 16:30:24.915,1594150224915
1.001,07/07/2020 16:30:25.415,1594150225415
1.004,07/07/2020 16:30:25.915,1594150225915
1.022,07/07/2020 16:30:26.415,1594150226415
1.009,07/07/2020 16:30:26.916,1594150226916
1.027,07/07/2020 16:30:27.416,1594150227416
1.018,07/07/2020 16:30:27.916,1594150227916
1.005,07/07/2020 16:30:28.416,1594150228416
0.997,07/07/2020 16:30:28.916,1594150228916
1.006,07/07/2020 16:30:29.416,1594150229416
0.999,07/07/2020 16:30:29.916,1594150229916
1.041,07/07/2020 16:30:30.416,1594150230416
1.010,07/07/2020 16:30:30.916,1594150230916
1.022,07/07/2020 16:30:31.416,1594150231416
1.018,07/07/2020 16:30:31.917,1594150231917
1.013,07/07/2020 16:30:32.417,1594150232417
1.005,07/07/2020 16:30:32.917,1594150232917
1.021,07/07/2020 16:30:33.417,1594150233417
1.010,07/07/2020 16:30:33.917,1594150233917
1.004,07/07/2020 16:30:34.417,1594150234417
1.014,07/07/2020 16:30:34.917,1594150234917
1.019,07/07/2020 16:30:35.417,1594150235417
0.999,07/07/2020 16:30:35.917,1594150235917
1.001,07/07/2020 16:30:36.418,1594150236418
0.986,07/07/2020 16:30:36.918,1594150236918
1.011,07/07/2020 16:30:37.418,1594150237418
0.993,07/07/2020 16:30:37.918,1594150237918
0.995,07/07/2020 16:30:38.418,1594150238418
0.991,07/07/2020 16:30:38.918,1594150238918
1.006,07/07/2020 16:30:39.418,1594150239418
1.005,07/07/2020 16:30:39.918,1594150239918
1.003,07/07/2020 16:30:40.418,1594150240418
1.083,07/07/2020 16:30:40.918,1594150240918
1.030,07/07/2020 16:30:41.419,1594150241419
1.007,07/07/2020 16:30:41.919,1594150241919
0.998,07/07/2020 16:30:42.419,1594150242419
1.010,07/07/2020 16:30:42.919,1594150242919
1.017,07/07/2020 16:30:43.419,1594150243419
0.994,07/07/2020 16:30:43.919,1594150243919
1.002,07/07/2020 16:30:44.419,1594150244419
1.013,07/07/2020 16:30:44.919,1594150244919
1.062,07/07/2020 16:30:45.419,1594150245419
1.013,07/07/2020 16:30:45.920,1594150245920
0.967,07/07/2020 16:30:46.420,1594150246420
0.997,07/07/2020 16:30:46.920,1594150246920
0.965,07/07/2020 16:30:47.420,1594150247420
0.991,07/07/2020 16:30:47.920,1594150247920
0.996,07/07/2020 16:30:48.420,1594150248420
0.985,07/07/2020 16:30:48.920,1594150248920
1.007,07/07/2020 16:30:49.420,1594150249420
0.985,07/07/2020 16:30:49.920,1594150249920
0.976,07/07/2020 16:30:50.420,1594150250420
0.979,07/07/2020 16:30:50.921,1594150250921
1.002,07/07/2020 16:30:51.421,1594150251421
0.991,07/07/2020 16:30:51.921,1594150251921
0.984,07/07/2020 16:30:52.421,1594150252421
1.002,07/07/2020 16:30:52.921,1594150252921
1.030,07/07/2020 16:30:53.421,1594150253421
1.025,07/07/2020 16:30:53.921,1594150253921
1.011,07/07/2020 16:30:54.421,1594150254421
0.992,07/07/2020 16:30:54.921,1594150254921
1.035,07/07/2020 16:30:55.422,1594150255422
1.003,07/07/2020 16:30:55.922,1594150255922
1.016,07/07/2020 16:30:56.422,1594150256422
1.030,07/07/2020 16:30:56.922,1594150256922
1.009,07/07/2020 16:30:57.422,1594150257422
0.999,07/07/2020 16:30:57.922,1594150257922
1.000,07/07/2020 16:30:58.422,1594150258422
1.008,07/07/2020 16:30:58.922,1594150258922
0.996,07/07/2020 16:30:59.422,1594150259422
1.025,07/07/2020 16:30:59.923,1594150259923
1.018,07/07/2020 16:31:00.423,1594150260423
1.009,07/07/2020 16:31:00.923,1594150260923
1.001,07/07/2020 16:31:01.423,1594150261423
1.003,07/07/2020 16:31:01.923,1594150261923
1.024,07/07/2020 16:31:02.423,1594150262423
1.007,07/07/2020 16:31:02.923,1594150262923
1.013,07/07/2020 16:31:03.423,1594150263423
1.006,07/07/2020 16:31:03.923,1594150263923
1.001,07/07/2020 16:31:04.423,1594150264423
1.017,07/07/2020 16:31:04.924,1594150264924
1.016,07/07/2020 16:31:05.424,1594150265424
1.000,07/07/2020 16:31:05.924,1594150265924
1.008,07/07/2020 16:31:06.424,1594150266424
1.018,07/07/2020 16:31:06.924,1594150266924
1.000,07/07/2020 16:31:07.424,1594150267424
1.016,07/07/2020 16:31:07.924,1594150267924
0.992,07/07/2020 16:31:08.424,1594150268424
1.006,07/07/2020 16:31:08.924,1594150268924
1.014,07/07/2020 16:31:09.425,1594150269425
1.004,07/07/2020 16:31:09.925,1594150269925
1.017,07/07/2020 16:31:10.425,1594150270425
1.022,07/07/2020 16:31:10.925,1594150270925
1.009,07/07/2020 16:31:11.425,1594150271425
1.015,07/07/2020 16:31:11.925,1594150271925
0.999,07/07/2020 16:31:12.425,1594150272425
1.015,07/07/2020 16:31:12.925,1594150272925
0.997,07/07/2020 16:31:13.425,1594150273425
1.000,07/07/2020 16:31:13.925,1594150273925
1.004,07/07/2020 16:31:14.426,1594150274426
1.025,07/07/2020 16:31:14.926,1594150274926
1.004,07/07/2020 16:31:15.426,1594150275426
1.015,07/07/2020 16:31:15.926,1594150275926
1.002,07/07/2020 16:31:16.426,1594150276426
0.994,07/07/2020 16:31:16.926,1594150276926
1.021,07/07/2020 16:31:17.426,1594150277426
0.998,07/07/2020 16:31:17.926,1594150277926
1.004,07/07/2020 16:31:18.426,1594150278426
0.994,07/07/2020 16:31:18.927,1594150278927
0.983,07/07/2020 16:31:19.427,1594150279427
1.003,07/07/2020 16:31:19.927,1594150279927
1.007,07/07/2020 16:31:20.427,1594150280427
1.011,07/07/2020 16:31:20.927,1594150280927
1.019,07/07/2020 16:31:21.427,1594150281427
1.009,07/07/2020 16:31:21.927,1594150281927
1.025,07/07/2020 16:31:22.427,1594150282427
0.987,07/07/2020 16:31:22.927,1594150282927
0.982,07/07/2020 16:31:23.427,1594150283427
0.988,07/07/2020 16:31:23.928,1594150283928
0.986,07/07/2020 16:31:24.428,1594150284428
0.984,07/07/2020 16:31:24.928,1594150284928
0.974,07/07/2020 16:31:25.428,1594150285428
1.016,07/07/2020 16:31:25.928,1594150285928
0.979,07/07/2020 16:31:26.428,1594150286428
0.986,07/07/2020 16:31:26.928,1594150286928
1.003,07/07/2020 16:31:27.428,1594150287428
0.984,07/07/2020 16:31:27.928,1594150287928
0.983,07/07/2020 16:31:28.429,1594150288429
1.020,07/07/2020 16:31:28.929,1594150288929
0.992,07/07/2020 16:31:29.429,1594150289429
0.995,07/07/2020 16:31:29.929,1594150289929
0.991,07/07/2020 16:31:30.429,1594150290429
0.998,07/07/2020 16:31:30.929,1594150290929
1.013,07/07/2020 16:31:31.429,1594150291429
0.969,07/07/2020 16:31:31.929,1594150291929
0.976,07/07/2020 16:31:32.429,1594150292429
0.994,07/07/2020 16:31:32.930,1594150292930
0.992,07/07/2020 16:31:33.430,1594150293430
0.992,07/07/2020 16:31:33.930,1594150293930
1.033,07/07/2020 16:31:34.430,1594150294430
1.004,07/07/2020 16:31:34.930,1594150294930
1.033,07/07/2020 16:31:35.430,1594150295430
0.994,07/07/2020 16:31:35.930,1594150295930
0.984,07/07/2020 16:31:36.430,1594150296430
1.013,07/07/2020 16:31:36.930,1594150296930
1.009,07/07/2020 16:31:37.430,1594150297430
1.014,07/07/2020 16:31:37.931,1594150297931
0.988,07/07/2020 16:31:38.431,1594150298431
0.977,07/07/2020 16:31:38.931,1594150298931
1.000,07/07/2020 16:31:39.431,1594150299431
1.001,07/07/2020 16:31:39.931,1594150299931
0.986,07/07/2020 16:31:40.431,1594150300431
0.997,07/07/2020 16:31:40.931,1594150300931
1.019,07/07/2020 16:31:41.431,1594150301431
1.015,07/07/2020 16:31:41.931,1594150301931
1.008,07/07/2020 16:31:42.432,1594150302432
1.009,07/07/2020 16:31:42.932,1594150302932
1.014,07/07/2020 16:31:43.432,1594150303432
1.000,07/07/2020 16:31:43.932,1594150303932
0.994,07/07/2020 16:31:44.432,1594150304432
0.993,07/07/2020 16:31:44.932,1594150304932
1.011,07/07/2020 16:31:45.432,1594150305432
0.997,07/07/2020 16:31:45.932,1594150305932
0.987,07/07/2020 16:31:46.432,1594150306432
0.988,07/07/2020 16:31:46.932,1594150306932
1.004,07/07/2020 16:31:47.433,1594150307433
0.998,07/07/2020 16:31:47.933,1594150307933
1.015,07/07/2020 16:31:48.433,1594150308433
0.978,07/07/2020 16:31:48.933,1594150308933
1.029,07/07/2020 16:31:49.433,1594150309433
0.987,07/07/2020 16:31:49.933,1594150309933
0.990,07/07/2020 16:31:50.433,1594150310433
1.002,07/07/2020 16:31:50.933,1594150310933
0.990,07/07/2020 16:31:51.433,1594150311433
0.988,07/07/2020 16:31:51.934,1594150311934
1.005,07/07/2020 16:31:52.434,1594150312434
0.993,07/07/2020 16:31:52.934,1594150312934
1.013,07/07/2020 16:31:53.434,1594150313434
1.003,07/07/2020 16:31:53.934,1594150313934
1.008,07/07/2020 16:31:54.434,1594150314434
0.979,07/07/2020 16:31:54.934,1594150314934
1.003,07/07/2020 16:31:55.434,1594150315434
1.031,07/07/2020 16:31:55.934,1594150315934
1.003,07/07/2020 16:31:56.434,1594150316434
1.003,07/07/2020 16:31:56.935,1594150316935
1.031,07/07/2020 16:31:57.435,1594150317435
1.012,07/07/2020 16:31:57.935,1594150317935
1.005,07/07/2020 16:31:58.435,1594150318435
1.003,07/07/2020 16:31:58.935,1594150318935
0.993,07/07/2020 16:31:59.435,1594150319435
1.001,07/07/2020 16:31:59.935,1594150319935
0.996,07/07/2020 16:32:00.435,1594150320435
0.993,07/07/2020 16:32:00.935,1594150320935
0.989,07/07/2020 16:32:01.436,1594150321436
0.985,07/07/2020 16:32:01.936,1594150321936
1.006,07/07/2020 16:32:02.436,1594150322436
0.999,07/07/2020 16:32:02.936,1594150322936
0.993,07/07/2020 16:32:03.436,1594150323436
1.016,07/07/2020 16:32:03.936,1594150323936
1.010,07/07/2020 16:32:04.436,1594150324436
1.020,07/07/2020 16:32:04.936,1594150324936
1.006,07/07/2020 16:32:05.436,1594150325436
1.017,07/07/2020 16:32:05.937,1594150325937
0.998,07/07/2020 16:32:06.437,1594150326437
0.998,07/07/2020 16:32:06.937,1594150326937
0.991,07/07/2020 16:32:07.437,1594150327437
1.001,07/07/2020 16:32:07.937,1594150327937
1.002,07/07/2020 16:32:08.437,1594150328437
0.991,07/07/2020 16:32:08.937,1594150328937
0.989,07/07/2020 16:32:09.437,1594150329437
1.009,07/07/2020 16:32:09.937,1594150329937
1.012,07/07/2020 16:32:10.437,1594150330437
0.989,07/07/2020 16:32:10.938,1594150330938
1.012,07/07/2020 16:32:11.438,1594150331438
1.005,07/07/2020 16:32:11.938,1594150331938
1.013,07/07/2020 16:32:12.438,1594150332438
1.005,07/07/2020 16:32:12.938,1594150332938
1.025,07/07/2020 16:32:13.438,1594150333438
1.008,07/07/2020 16:32:13.938,1594150333938
1.003,07/07/2020 16:32:14.438,1594150334438
0.991,07/07/2020 16:32:14.938,1594150334938
0.992,07/07/2020 16:32:15.439,1594150335439
0.992,07/07/2020 16:32:15.939,1594150335939
0.984,07/07/2020 16:32:16.439,1594150336439
1.002,07/07/2020 16:32:16.939,1594150336939
1.006,07/07/2020 16:32:17.439,1594150337439
0.998,07/07/2020 16:32:17.939,1594150337939
1.005,07/07/2020 16:32:18.439,1594150338439
1.007,07/07/2020 16:32:18.939,1594150338939
1.016,07/07/2020 16:32:19.439,1594150339439
1.009,07/07/2020 16:32:19.939,1594150339939
1.010,07/07/2020 16:32:20.440,1594150340440
1.026,07/07/2020 16:32:20.940,1594150340940
1.017,07/07/2020 16:32:21.440,1594150341440
1.019,07/07/2020 16:32:21.940,1594150341940
1.000,07/07/2020 16:32:22.440,1594150342440
1.003,07/07/2020 16:32:22.940,1594150342940
0.998,07/07/2020 16:32:23.440,1594150343440
1.004,07/07/2020 16:32:23.940,1594150343940
0.987,07/07/2020 16:32:24.440,1594150344440
1.001,07/07/2020 16:32:24.941,1594150344941
0.971,07/07/2020 16:32:25.441,1594150345441
0.995,07/07/2020 16:32:25.941,1594150345941
1.018,07/07/2020 16:32:26.441,1594150346441
0.992,07/07/2020 16:32:26.941,1594150346941
1.024,07/07/2020 16:32:27.441,1594150347441
0.998,07/07/2020 16:32:27.941,1594150347941
1.002,07/07/2020 16:32:28.441,1594150348441
0.986,07/07/2020 16:32:28.941,1594150348941
0.981,07/07/2020 16:32:29.441,1594150349441
0.982,07/07/2020 16:32:29.942,1594150349942
0.987,07/07/2020 16:32:30.442,1594150350442
0.988,07/07/2020 16:32:30.942,1594150350942
0.993,07/07/2020 16:32:31.442,1594150351442
1.013,07/07/2020 16:32:31.942,1594150351942
1.008,07/07/2020 16:32:32.442,1594150352442
1.090,07/07/2020 16:32:32.942,1594150352942
0.997,07/07/2020 16:32:33.442,1594150353442
0.979,07/07/2020 16:32:33.942,1594150353942
1.016,07/07/2020 16:32:34.443,1594150354443
1.008,07/07/2020 16:32:34.943,1594150354943
1.017,07/07/2020 16:32:35.443,1594150355443
1.005,07/07/2020 16:32:35.943,1594150355943
1.005,07/07/2020 16:32:36.443,1594150356443
1.016,07/07/2020 16:32:36.943,1594150356943
1.016,07/07/2020 16:32:37.443,1594150357443
1.011,07/07/2020 16:32:37.943,1594150357943
1.006,07/07/2020 16:32:38.443,1594150358443
1.022,07/07/2020 16:32:38.943,1594150358943
0.993,07/07/2020 16:32:39.444,1594150359444
1.013,07/07/2020 16:32:39.944,1594150359944
1.013,07/07/2020 16:32:40.444,1594150360444
1.007,07/07/2020 16:32:40.944,1594150360944
1.000,07/07/2020 16:32:41.444,1594150361444
1.011,07/07/2020 16:32:41.944,1594150361944
1.134,07/07/2020 16:32:42.444,1594150362444
1.013,07/07/2020 16:32:42.944,1594150362944
0.999,07/07/2020 16:32:43.444,1594150363444
1.001,07/07/2020 16:32:43.945,1594150363945
0.997,07/07/2020 16:32:44.445,1594150364445
0.974,07/07/2020 16:32:44.945,1594150364945
0.990,07/07/2020 16:32:45.445,1594150365445
1.030,07/07/2020 16:32:45.945,1594150365945
0.977,07/07/2020 16:32:46.445,1594150366445
0.987,07/07/2020 16:32:46.945,1594150366945
0.989,07/07/2020 16:32:47.445,1594150367445
0.994,07/07/2020 16:32:47.945,1594150367945
1.009,07/07/2020 16:32:48.446,1594150368446
1.023,07/07/2020 16:32:48.946,1594150368946
1.021,07/07/2020 16:32:49.446,1594150369446
1.019,07/07/2020 16:32:49.946,1594150369946
1.016,07/07/2020 16:32:50.446,1594150370446
0.998,07/07/2020 16:32:50.946,1594150370946
1.009,07/07/2020 16:32:51.446,1594150371446
1.003,07/07/2020 16:32:51.946,1594150371946
0.992,07/07/2020 16:32:52.446,1594150372446
1.030,07/07/2020 16:32:52.946,1594150372946
0.979,07/07/2020 16:32:53.447,1594150373447
1.004,07/07/2020 16:32:53.947,1594150373947
1.012,07/07/2020 16:32:54.447,1594150374447
0.996,07/07/2020 16:32:54.947,1594150374947
1.012,07/07/2020 16:32:55.447,1594150375447
1.013,07/07/2020 16:32:55.947,1594150375947
0.996,07/07/2020 16:32:56.447,1594150376447
1.002,07/07/2020 16:32:56.947,1594150376947
1.017,07/07/2020 16:32:57.447,1594150377447
1.007,07/07/2020 16:32:57.948,1594150377948
1.017,07/07/2020 16:32:58.448,1594150378448
1.020,07/07/2020 16:32:58.948,1594150378948
1.003,07/07/2020 16:32:59.448,1594150379448
1.018,07/07/2020 16:32:59.948,1594150379948
1.006,07/07/2020 16:33:00.448,1594150380448
1.030,07/07/2020 16:33:00.948,1594150380948
0.996,07/07/2020 16:33:01.448,1594150381448
0.999,07/07/2020 16:33:01.948,1594150381948
1.013,07/07/2020 16:33:02.448,1594150382448
1.007,07/07/2020 16:33:02.949,1594150382949
1.004,07/07/2020 16:33:03.449,1594150383449
1.014,07/07/2020 16:33:03.949,1594150383949
0.976,07/07/2020 16:33:04.449,1594150384449
1.003,07/07/2020 16:33:04.949,1594150384949
0.982,07/07/2020 16:33:05.449,1594150385449
0.978,07/07/2020 16:33:05.949,1594150385949
0.987,07/07/2020 16:33:06.449,1594150386449
0.975,07/07/2020 16:33:06.949,1594150386949
0.988,07/07/2020 16:33:07.450,1594150387450
